"Year","Month","Day","Hour","Minute","power","wind_direction","wind_speed","temperature","pressure","air_density"
2017,1,1,1,0,0.0052,190,3.6,16.7,1008.7,-9999
2017,1,1,2,0,0,210,2.6,12.8,1009.5,-9999
2017,1,1,3,0,0.1031,40,5.7,12.8,1010.2,-9999
2017,1,1,4,0,0.1909,30,6.2,11.1,1011.0,-9999
2017,1,1,5,0,0,70,2.1,8.9,1012.1,-9999
2017,1,1,6,0,0,70,2.1,8.3,1012.0,-9999
2017,1,1,7,0,0,280,2.1,7.2,1012.3,-9999
2017,1,1,8,0,0,80,2.1,8.3,1011.7,-9999
2017,1,1,9,0,0.0423,50,4.1,7.2,1010.2,-9999
2017,1,1,10,0,0,170,2.6,7.2,1011.1,-9999
2017,1,1,11,0,0.0052,210,3.1,7.2,1011.7,-9999
2017,1,1,12,0,0,260,2.1,7.2,1011.6,-9999
2017,1,1,13,0,0.0052,300,3.1,6.7,1012.4,-9999
2017,1,1,14,0,0,230,1.5,5.6,1012.6,-9999
2017,1,1,15,0,0,260,2.6,8.9,1012.8,-9999
2017,1,1,16,0,0,140,2.1,11.7,1012.7,-9999
2017,1,1,17,0,0,0,0.0,16.7,1012.2,-9999
2017,1,1,18,0,0,0,0.0,20.6,1011.1,-9999
2017,1,1,19,0,0,270,2.1,22.2,1009.4,-9999
2017,1,1,20,0,0.0052,190,3.6,23.3,1007.7,-9999
2017,1,1,21,0,0.0423,170,4.1,23.9,1007.0,-9999
2017,1,1,22,0,0.1031,170,5.1,23.9,1006.2,-9999
2017,1,1,23,0,0.1031,180,5.1,22.8,1006.4,-9999
2017,1,2,0,0,0,190,2.6,20.0,1006.4,-9999
2017,1,2,1,0,0,200,2.6,15.6,1007.1,-9999
2017,1,2,2,0,0,160,2.6,13.3,1007.5,-9999
2017,1,2,3,0,0.0052,160,3.1,10.0,1007.2,-9999
2017,1,2,4,0,0.0052,160,3.1,11.7,1006.7,-9999
2017,1,2,5,0,0.0052,190,3.1,10.0,1006.7,-9999
2017,1,2,6,0,0.8554,300,10.8,13.3,1009.8,-9999
2017,1,2,7,0,0.0423,240,4.6,10.6,1010.2,-9999
2017,1,2,8,0,0,110,1.5,10.6,-9999.0,-9999
2017,1,2,9,0,0,180,2.1,10.0,1008.6,-9999
2017,1,2,10,0,0,190,2.1,8.9,1009.0,-9999
2017,1,2,11,0,0,200,2.6,8.3,1009.4,-9999
2017,1,2,12,0,0.0052,230,3.6,6.1,1010.3,-9999
2017,1,2,13,0,0.1031,260,5.7,8.9,1011.8,-9999
2017,1,2,14,0,0.0423,250,4.1,8.3,1012.5,-9999
2017,1,2,15,0,0.3127,260,7.7,10.6,1013.9,-9999
2017,1,2,16,0,0.4731,280,8.2,12.8,1014.2,-9999
2017,1,2,17,0,0.4731,290,8.8,15.0,1014.3,-9999
2017,1,2,18,0,0.3127,270,7.2,16.7,1013.7,-9999
2017,1,2,19,0,0.1909,280,6.2,18.9,1012.0,-9999
2017,1,2,20,0,0.3127,270,7.2,19.4,1011.4,-9999
2017,1,2,21,0,0.1909,250,6.2,20.0,1011.2,-9999
2017,1,2,22,0,0.1031,270,5.7,20.0,1011.2,-9999
2017,1,2,23,0,0.0423,270,4.6,19.4,1012.1,-9999
2017,1,3,0,0,0,240,2.1,16.7,1012.7,-9999
2017,1,3,1,0,0.0052,230,3.1,12.2,1013.6,-9999
2017,1,3,2,0,0.0423,220,4.1,8.9,1014.3,-9999
2017,1,3,3,0,0.0423,220,4.1,9.4,1014.5,-9999
2017,1,3,4,0,0.0423,220,4.1,11.1,1014.7,-9999
2017,1,3,5,0,0.0423,220,4.1,7.8,1015.5,-9999
2017,1,3,6,0,0.0052,240,3.1,8.3,1015.5,-9999
2017,1,3,7,0,0.0052,230,3.1,8.9,1014.8,-9999
2017,1,3,8,0,0.0052,220,3.6,8.3,1014.9,-9999
2017,1,3,9,0,0.0052,220,3.6,7.2,1015.1,-9999
2017,1,3,10,0,0.1031,270,5.1,8.9,1015.1,-9999
2017,1,3,11,0,0.1031,260,5.7,10.0,1014.8,-9999
2017,1,3,12,0,0.0423,260,4.1,8.9,1015.5,-9999
2017,1,3,13,0,0.0052,270,3.6,6.7,1016.3,-9999
2017,1,3,14,0,0.0423,270,4.6,8.3,1017.1,-9999
2017,1,3,15,0,0.3127,270,7.2,10.0,1018.1,-9999
2017,1,3,16,0,0.0423,290,4.1,13.9,1019.0,-9999
2017,1,3,17,0,0,360,2.6,15.6,1020.0,-9999
2017,1,3,18,0,0.0052,340,3.1,17.2,1019.8,-9999
2017,1,3,19,0,0.0052,30,3.6,17.8,1018.9,-9999
2017,1,3,20,0,0.0423,80,4.6,16.7,1018.1,-9999
2017,1,3,21,0,0.1031,50,5.7,17.2,1018.0,-9999
2017,1,3,22,0,0.1031,70,5.1,16.1,1018.0,-9999
2017,1,3,23,0,0.0423,50,4.6,14.4,1019.0,-9999
2017,1,4,0,0,0.0423,60,4.6,11.1,1019.5,-9999
2017,1,4,1,0,0.0423,50,4.6,8.9,1020.8,-9999
2017,1,4,2,0,0.0052,50,3.6,6.7,1021.7,-9999
2017,1,4,3,0,0.0423,40,4.6,5.6,1022.5,-9999
2017,1,4,4,0,0.1031,50,5.7,5.0,1022.2,-9999
2017,1,4,5,0,0.0052,50,3.6,3.9,1022.9,-9999
2017,1,4,6,0,0.0423,60,4.6,2.8,1022.7,-9999
2017,1,4,7,0,0.0423,40,4.1,1.7,1023.3,-9999
2017,1,4,8,0,0.0052,50,3.1,1.1,1022.7,-9999
2017,1,4,9,0,0.1031,40,5.7,1.1,1023.0,-9999
2017,1,4,10,0,0.1031,50,5.1,1.1,1022.8,-9999
2017,1,4,11,0,0.0423,30,4.1,1.1,1023.0,-9999
2017,1,4,12,0,0.0423,40,4.1,1.1,1022.8,-9999
2017,1,4,13,0,0.1031,50,5.1,1.1,1023.1,-9999
2017,1,4,14,0,0.0423,40,4.1,1.1,1023.5,-9999
2017,1,4,15,0,0.0052,60,3.1,1.1,1024.0,-9999
2017,1,4,16,0,0.0052,90,3.6,1.7,1023.0,-9999
2017,1,4,17,0,0.0052,30,3.1,2.2,1023.5,-9999
2017,1,4,18,0,0,-9999,2.1,3.3,1021.8,-9999
2017,1,4,19,0,0,110,2.1,5.0,1020.1,-9999
2017,1,4,20,0,0,140,2.6,7.2,1018.4,-9999
2017,1,4,21,0,0,0,0.0,8.9,1016.6,-9999
2017,1,4,22,0,0,360,2.6,10.0,1016.0,-9999
2017,1,4,23,0,0,-9999,2.1,9.4,1015.3,-9999
2017,1,5,0,0,0,50,2.6,6.7,1014.9,-9999
2017,1,5,1,0,0,70,2.1,5.0,1014.1,-9999
2017,1,5,2,0,0,0,0.0,2.2,1014.1,-9999
2017,1,5,3,0,0,180,2.6,1.1,1013.0,-9999
2017,1,5,4,0,0,250,1.5,2.2,1012.6,-9999
2017,1,5,5,0,0.0423,230,4.6,7.8,1012.1,-9999
2017,1,5,6,0,0.0423,220,4.6,7.2,1011.9,-9999
2017,1,5,7,0,0.1031,210,5.1,6.7,1011.4,-9999
2017,1,5,8,0,0.1909,220,6.2,6.7,1010.9,-9999
2017,1,5,9,0,0.1031,220,5.1,5.6,1010.3,-9999
2017,1,5,10,0,0.0423,230,4.1,5.6,1010.5,-9999
2017,1,5,11,0,0.0423,240,4.6,5.0,1010.1,-9999
2017,1,5,12,0,0.0423,250,4.1,4.4,1010.1,-9999
2017,1,5,13,0,0.0423,250,4.1,4.4,1011.0,-9999
2017,1,5,14,0,0,350,1.5,3.9,1012.7,-9999
2017,1,5,15,0,0,0,0.0,6.7,1013.6,-9999
2017,1,5,16,0,0.1031,40,5.1,5.6,1015.4,-9999
2017,1,5,17,0,0.1031,30,5.1,5.6,1015.6,-9999
2017,1,5,18,0,0.1909,40,6.2,6.7,1015.9,-9999
2017,1,5,19,0,0.1909,30,6.7,6.7,1015.1,-9999
2017,1,5,20,0,0.1909,40,6.7,6.1,1014.8,-9999
2017,1,5,21,0,0.1909,40,6.2,5.0,1014.5,-9999
2017,1,5,22,0,0.1909,50,6.2,6.1,1014.1,-9999
2017,1,5,23,0,0.1909,50,6.7,5.0,1015.2,-9999
2017,1,6,0,0,0.4731,30,8.8,2.8,1016.6,-9999
2017,1,6,1,0,0.4731,30,8.2,1.1,1017.5,-9999
2017,1,6,2,0,0.3127,30,7.7,0.0,1018.8,-9999
2017,1,6,3,0,0.1909,40,6.7,-1.1,1019.9,-9999
2017,1,6,4,0,0.1909,30,6.2,-2.2,1020.6,-9999
2017,1,6,5,0,0.3127,20,7.2,-3.3,1021.2,-9999
2017,1,6,6,0,0.4731,20,8.8,-3.3,1021.3,-9999
2017,1,6,7,0,0.6693,20,9.3,-4.4,1021.6,-9999
2017,1,6,8,0,0.1909,20,6.7,-5.0,1021.9,-9999
2017,1,6,9,0,0.3127,30,7.7,-5.6,1022.3,-9999
2017,1,6,10,0,0.1909,20,6.2,-6.1,1022.5,-9999
2017,1,6,11,0,0.3127,20,7.2,-6.1,1022.2,-9999
2017,1,6,12,0,0.1031,30,5.7,-6.1,1022.8,-9999
2017,1,6,13,0,0.0423,30,4.1,-6.1,1023.1,-9999
2017,1,6,14,0,0.1031,40,5.7,-6.7,1024.0,-9999
2017,1,6,15,0,0.1031,20,5.7,-6.1,1024.6,-9999
2017,1,6,16,0,0.1031,20,5.1,-5.0,1025.8,-9999
2017,1,6,17,0,0.1909,20,6.2,-3.9,1026.9,-9999
2017,1,6,18,0,0.1031,40,5.7,-2.8,1027.1,-9999
2017,1,6,19,0,0.3127,20,7.7,-0.6,1026.6,-9999
2017,1,6,20,0,0.3127,360,7.2,-1.7,1027.2,-9999
2017,1,6,21,0,0.3127,10,7.2,-2.2,1027.8,-9999
2017,1,6,22,0,0.3127,340,7.2,-1.7,1028.9,-9999
2017,1,6,23,0,0.1031,350,5.7,-2.8,1030.3,-9999
2017,1,7,0,0,0.1031,10,5.7,-4.4,1031.2,-9999
2017,1,7,1,0,0.0423,10,4.1,-5.0,1032.7,-9999
2017,1,7,2,0,0.1031,10,5.7,-5.0,1033.7,-9999
2017,1,7,3,0,0.0423,10,4.1,-5.6,1034.7,-9999
2017,1,7,4,0,0,10,2.6,-6.7,1035.5,-9999
2017,1,7,5,0,0,290,2.1,-7.8,1036.3,-9999
2017,1,7,6,0,0,270,2.6,-8.3,1036.5,-9999
2017,1,7,7,0,0.0052,300,3.1,-8.3,1036.1,-9999
2017,1,7,8,0,0,270,2.6,-8.9,1036.6,-9999
2017,1,7,9,0,0.0052,270,3.1,-9.4,1037.9,-9999
2017,1,7,10,0,0,0,0.0,-10.0,1037.8,-9999
2017,1,7,11,0,0,270,2.6,-10.0,1038.2,-9999
2017,1,7,12,0,0,250,2.1,-11.1,1039.6,-9999
2017,1,7,13,0,0,260,1.5,-11.1,1040.0,-9999
2017,1,7,14,0,0,260,2.1,-10.0,1040.9,-9999
2017,1,7,15,0,0,260,2.6,-7.8,1041.6,-9999
2017,1,7,16,0,0,290,2.6,-4.4,1042.1,-9999
2017,1,7,17,0,0,0,0.0,-0.6,1042.4,-9999
2017,1,7,18,0,0,0,0.0,0.6,1041.8,-9999
2017,1,7,19,0,0,0,0.0,2.2,1041.0,-9999
2017,1,7,20,0,0,120,1.5,3.9,1039.1,-9999
2017,1,7,21,0,0,-9999,1.5,5.0,1038.5,-9999
2017,1,7,22,0,0,170,2.1,6.1,1037.9,-9999
2017,1,7,23,0,0.0423,60,4.1,5.0,1038.2,-9999
2017,1,8,0,0,0.0052,70,3.1,2.2,1038.4,-9999
2017,1,8,1,0,0.0052,80,3.6,-1.1,1038.7,-9999
2017,1,8,2,0,0,60,2.1,-1.7,1039.8,-9999
2017,1,8,3,0,0,150,1.5,-3.9,1040.1,-9999
2017,1,8,4,0,0.0052,140,3.1,-4.4,1039.7,-9999
2017,1,8,5,0,0.0052,170,3.6,-3.3,1039.2,-9999
2017,1,8,6,0,0.0052,160,3.1,-3.3,1038.7,-9999
2017,1,8,7,0,0,0,0.0,-4.4,1038.6,-9999
2017,1,8,8,0,0,190,2.1,-5.0,1037.9,-9999
2017,1,8,9,0,0.0052,190,3.1,-6.1,1037.3,-9999
2017,1,8,10,0,0.0423,180,4.1,-2.8,1036.8,-9999
2017,1,8,11,0,0.0052,170,3.6,-2.8,1036.2,-9999
2017,1,8,12,0,0.1031,190,5.1,-2.2,1035.6,-9999
2017,1,8,13,0,0.0423,190,4.1,-2.8,1035.3,-9999
2017,1,8,14,0,0,180,2.6,-2.2,1035.2,-9999
2017,1,8,15,0,0.1031,190,5.7,0.0,1035.0,-9999
2017,1,8,16,0,0.3127,190,7.7,2.8,1034.8,-9999
2017,1,8,17,0,0.3127,200,7.7,5.0,1035.0,-9999
2017,1,8,18,0,0.3127,190,7.7,7.2,1033.4,-9999
2017,1,8,19,0,0.1909,200,6.7,10.0,1032.1,-9999
2017,1,8,20,0,0.6693,180,9.3,11.1,1030.1,-9999
2017,1,8,21,0,0.1909,180,6.7,12.2,1028.9,-9999
2017,1,8,22,0,0.3127,190,7.2,12.8,1027.9,-9999
2017,1,8,23,0,0.4731,200,8.2,11.7,1027.9,-9999
2017,1,9,0,0,0.0423,190,4.6,10.0,1027.5,-9999
2017,1,9,1,0,0.0423,200,4.6,7.8,1028.3,-9999
2017,1,9,2,0,0.1909,210,6.2,7.2,1028.5,-9999
2017,1,9,3,0,0.3127,200,7.2,6.7,1028.8,-9999
2017,1,9,4,0,0.1909,210,6.2,6.1,1029.2,-9999
2017,1,9,5,0,0.1031,210,5.7,5.6,1028.6,-9999
2017,1,9,6,0,0.3127,210,7.2,5.6,1027.7,-9999
2017,1,9,7,0,0.1909,210,6.2,5.6,1026.8,-9999
2017,1,9,8,0,0.3127,200,7.2,5.6,1026.1,-9999
2017,1,9,9,0,0.1909,210,6.7,5.6,1025.6,-9999
2017,1,9,10,0,0.1909,210,6.2,5.6,1025.3,-9999
2017,1,9,11,0,0.1909,210,6.7,5.6,1025.2,-9999
2017,1,9,12,0,0.0423,210,4.6,5.6,1025.1,-9999
2017,1,9,13,0,0.1031,200,5.1,5.6,1025.2,-9999
2017,1,9,14,0,0.0423,210,4.6,5.0,1025.0,-9999
2017,1,9,15,0,0.1909,210,6.7,7.2,1025.0,-9999
2017,1,9,16,0,0.3127,200,7.2,10.0,1025.1,-9999
2017,1,9,17,0,0.6693,200,9.3,13.3,1025.2,-9999
2017,1,9,18,0,0.4731,200,8.2,16.7,1023.5,-9999
2017,1,9,19,0,0.4731,200,8.8,18.9,1021.4,-9999
2017,1,9,20,0,0.6693,190,9.3,20.6,1019.5,-9999
2017,1,9,21,0,0.4731,200,8.8,21.7,1018.7,-9999
2017,1,9,22,0,0.6693,200,9.3,22.2,1018.1,-9999
2017,1,9,23,0,0.3127,190,7.7,21.7,1017.6,-9999
2017,1,10,0,0,0.4731,190,8.2,18.9,1017.6,-9999
2017,1,10,1,0,0.3127,190,7.2,17.2,1017.5,-9999
2017,1,10,2,0,0.4731,180,8.8,15.6,1017.0,-9999
2017,1,10,3,0,0.4731,200,8.8,14.4,1017.4,-9999
2017,1,10,4,0,0.1909,200,6.7,13.9,1017.2,-9999
2017,1,10,5,0,0.9641,190,11.3,13.9,1015.5,-9999
2017,1,10,6,0,0.4731,200,8.8,13.3,1015.5,-9999
2017,1,10,7,0,-9999,-9999,-9999.0,13.3,1014.8,-9999
2017,1,10,8,0,0.8554,200,10.3,13.9,1013.0,-9999
2017,1,10,9,0,0.1909,210,6.7,13.9,1013.2,-9999
2017,1,10,10,0,0.3127,190,7.7,14.4,1012.5,-9999
2017,1,10,11,0,0.9641,190,11.3,13.9,1011.6,-9999
2017,1,10,12,0,0.4731,200,8.2,13.9,1012.5,-9999
2017,1,10,13,0,0.1031,220,5.1,12.8,1013.5,-9999
2017,1,10,14,0,0.1031,220,5.1,12.8,1014.4,-9999
2017,1,10,15,0,0.0423,220,4.1,13.3,1015.5,-9999
2017,1,10,16,0,0.0052,240,3.6,15.6,1016.7,-9999
2017,1,10,17,0,0,250,2.1,18.3,1017.3,-9999
2017,1,10,18,0,0.0052,240,3.6,21.7,1016.6,-9999
2017,1,10,19,0,0,310,2.1,22.8,1015.4,-9999
2017,1,10,20,0,0,10,1.5,24.4,1014.3,-9999
2017,1,10,21,0,0,-9999,2.6,25.0,1013.7,-9999
2017,1,10,22,0,0.0052,80,3.6,23.9,1013.3,-9999
2017,1,10,23,0,0.0052,70,3.1,23.9,1013.8,-9999
2017,1,11,0,0,0.0052,50,3.1,20.0,1013.8,-9999
2017,1,11,1,0,0.0052,70,3.1,16.1,1014.3,-9999
2017,1,11,2,0,0.0052,130,3.1,13.9,1014.6,-9999
2017,1,11,3,0,0,0,0.0,12.2,1015.0,-9999
2017,1,11,4,0,0,180,2.1,12.8,1014.5,-9999
2017,1,11,5,0,0.1031,190,5.1,15.6,1013.7,-9999
2017,1,11,6,0,0,0,0.0,10.0,1013.5,-9999
2017,1,11,7,0,0,230,1.5,12.2,1012.8,-9999
2017,1,11,8,0,0,0,0.0,8.3,1012.6,-9999
2017,1,11,9,0,0.0052,260,3.1,10.0,1012.2,-9999
2017,1,11,10,0,0,220,2.1,7.2,1012.0,-9999
2017,1,11,11,0,0,210,1.5,7.8,1011.2,-9999
2017,1,11,12,0,0.1031,210,5.1,9.4,1011.2,-9999
2017,1,11,13,0,0.0423,210,4.6,10.6,1011.2,-9999
2017,1,11,14,0,0.1909,210,6.7,12.8,1011.7,-9999
2017,1,11,15,0,0.1909,220,6.2,13.9,1012.0,-9999
2017,1,11,16,0,0.1031,220,5.7,15.0,1012.7,-9999
2017,1,11,17,0,0.1909,210,6.2,20.0,1012.2,-9999
2017,1,11,18,0,0.3127,200,7.2,23.3,1011.5,-9999
2017,1,11,19,0,0.3127,190,7.7,25.6,1010.0,-9999
2017,1,11,20,0,0.4731,200,8.8,27.8,1008.8,-9999
2017,1,11,21,0,0.4731,200,8.2,27.8,1007.9,-9999
2017,1,11,22,0,0.4731,200,8.8,27.8,1007.6,-9999
2017,1,11,23,0,0.1031,180,5.7,26.7,1008.1,-9999
2017,1,12,0,0,0.0423,190,4.6,23.9,1008.2,-9999
2017,1,12,1,0,0.1031,190,5.1,21.1,1008.8,-9999
2017,1,12,2,0,0.1909,190,6.2,20.0,1009.6,-9999
2017,1,12,3,0,0.1031,190,5.1,17.8,1010.4,-9999
2017,1,12,4,0,0.3127,190,7.7,17.8,1010.5,-9999
2017,1,12,5,0,0.0423,210,4.1,15.0,1011.3,-9999
2017,1,12,6,0,0.0052,230,3.6,15.6,1011.3,-9999
2017,1,12,7,0,0,0,0.0,11.7,1011.2,-9999
2017,1,12,8,0,0,270,1.5,12.8,1011.5,-9999
2017,1,12,9,0,0,290,1.5,9.4,1012.1,-9999
2017,1,12,10,0,0,310,1.5,8.3,1012.5,-9999
2017,1,12,11,0,0,0,0.0,9.4,1012.9,-9999
2017,1,12,12,0,0,200,1.5,10.6,1013.7,-9999
2017,1,12,13,0,0,0,0.0,12.8,1014.7,-9999
2017,1,12,14,0,0,0,0.0,12.2,1015.6,-9999
2017,1,12,15,0,0,0,0.0,14.4,1016.5,-9999
2017,1,12,16,0,0,0,0.0,15.6,1017.3,-9999
2017,1,12,17,0,0.0052,190,3.1,18.9,1018.0,-9999
2017,1,12,18,0,0,180,2.6,20.0,1017.7,-9999
2017,1,12,19,0,0,200,2.1,20.0,1017.1,-9999
2017,1,12,20,0,0.0052,170,3.6,21.7,1016.1,-9999
2017,1,12,21,0,0.0423,140,4.1,21.1,1016.3,-9999
2017,1,12,22,0,0.0052,170,3.1,20.0,1016.8,-9999
2017,1,12,23,0,0.0052,150,3.1,20.0,1017.1,-9999
2017,1,13,0,0,0,130,2.6,20.0,1017.4,-9999
2017,1,13,1,0,0,100,2.1,17.2,1017.8,-9999
2017,1,13,2,0,0,90,2.6,16.7,1018.5,-9999
2017,1,13,3,0,0,90,2.6,16.7,1019.1,-9999
2017,1,13,4,0,0.0052,100,3.1,17.2,1019.0,-9999
2017,1,13,5,0,0.0423,40,4.1,16.1,1019.3,-9999
2017,1,13,6,0,0.0423,50,4.1,13.9,1019.9,-9999
2017,1,13,7,0,0.1031,60,5.1,12.8,1019.9,-9999
2017,1,13,8,0,0.0423,50,4.1,11.7,1020.2,-9999
2017,1,13,9,0,0.0052,40,3.6,11.7,1020.7,-9999
2017,1,13,10,0,0.0423,50,4.1,11.1,1021.3,-9999
2017,1,13,11,0,0.0423,50,4.6,10.0,-9999.0,-9999
2017,1,13,12,0,0.1031,50,5.7,10.0,1022.1,-9999
2017,1,13,13,0,0.0423,50,4.1,10.0,1023.4,-9999
2017,1,13,14,0,0.0052,50,3.6,9.4,1024.1,-9999
2017,1,13,15,0,0.0423,50,4.6,9.4,1025.3,-9999
2017,1,13,16,0,0.1909,50,6.2,8.9,1026.6,-9999
2017,1,13,17,0,0.1031,50,5.7,9.4,1026.7,-9999
2017,1,13,18,0,0.0423,50,4.6,8.9,1026.7,-9999
2017,1,13,19,0,0.1031,30,5.1,9.4,1026.0,-9999
2017,1,13,20,0,0.1909,20,6.2,10.6,1025.2,-9999
2017,1,13,21,0,0.3127,50,7.2,10.6,1025.2,-9999
2017,1,13,22,0,0.1031,20,5.1,10.0,1025.5,-9999
2017,1,13,23,0,0.1909,50,6.2,8.9,1025.9,-9999
2017,1,14,0,0,0.0423,40,4.6,8.3,1026.7,-9999
2017,1,14,1,0,0.0423,60,4.6,7.2,1027.2,-9999
2017,1,14,2,0,0.1909,30,6.2,6.7,1028.2,-9999
2017,1,14,3,0,0.1031,60,5.7,5.6,1028.4,-9999
2017,1,14,4,0,0.0423,60,4.1,4.4,1028.8,-9999
2017,1,14,5,0,0.0423,50,4.6,3.9,1029.1,-9999
2017,1,14,6,0,0.0423,60,4.6,3.3,1029.1,-9999
2017,1,14,7,0,0.0423,60,4.1,3.3,1028.6,-9999
2017,1,14,8,0,-9999,-9999,-9999.0,3.3,-9999.0,-9999
2017,1,14,9,0,0.0423,50,4.1,3.3,1028.2,-9999
2017,1,14,10,0,0.0423,50,4.6,3.3,1027.8,-9999
2017,1,14,11,0,0.0423,50,4.1,3.3,1027.4,-9999
2017,1,14,12,0,0.0423,50,4.6,2.8,1028.0,-9999
2017,1,14,13,0,0.0423,50,4.6,2.8,1028.3,-9999
2017,1,14,14,0,0.1031,60,5.7,2.8,1028.0,-9999
2017,1,14,15,0,0.0423,50,4.1,3.3,-9999.0,-9999
2017,1,14,16,0,0.0052,60,3.6,3.3,1029.6,-9999
2017,1,14,17,0,0.0423,60,4.6,3.9,1029.8,-9999
2017,1,14,18,0,0.0423,50,4.6,4.4,1029.0,-9999
2017,1,14,19,0,0.0423,60,4.6,4.4,1027.6,-9999
2017,1,14,20,0,0.1031,50,5.7,5.6,-9999.0,-9999
2017,1,14,21,0,0.1909,60,6.7,5.6,-9999.0,-9999
2017,1,14,22,0,0.1909,60,6.2,5.6,1025.0,-9999
2017,1,14,23,0,0.0423,60,4.6,6.1,-9999.0,-9999
2017,1,15,0,0,0.0423,70,4.1,5.6,1025.2,-9999
2017,1,15,1,0,0.1031,60,5.7,6.1,1025.1,-9999
2017,1,15,2,0,0.1031,60,5.1,5.6,1024.7,-9999
2017,1,15,3,0,0.0423,50,4.6,5.6,1025.0,-9999
2017,1,15,4,0,0.0423,50,4.6,5.6,1024.6,-9999
2017,1,15,5,0,0.0423,40,4.1,5.6,1024.5,-9999
2017,1,15,6,0,0.0423,50,4.1,5.6,1024.0,-9999
2017,1,15,7,0,0.1909,60,6.2,5.6,1022.8,-9999
2017,1,15,8,0,0.1909,70,6.2,5.0,1022.2,-9999
2017,1,15,9,0,0.0423,60,4.1,5.0,-9999.0,-9999
2017,1,15,10,0,0.1031,70,5.1,5.6,1020.3,-9999
2017,1,15,11,0,0.0423,60,4.1,6.1,1019.5,-9999
2017,1,15,12,0,0.0052,40,3.1,6.7,1019.8,-9999
2017,1,15,13,0,0.0423,40,4.6,6.7,1019.6,-9999
2017,1,15,14,0,0.0423,60,4.6,7.2,1018.8,-9999
2017,1,15,15,0,0.1031,70,5.7,7.8,1018.3,-9999
2017,1,15,16,0,0.1031,70,5.1,8.9,1017.4,-9999
2017,1,15,17,0,0.0052,80,3.1,11.1,1016.6,-9999
2017,1,15,18,0,0,100,2.6,12.2,1014.9,-9999
2017,1,15,19,0,0.0052,120,3.1,13.9,1012.4,-9999
2017,1,15,20,0,0.1031,130,5.1,15.6,1009.9,-9999
2017,1,15,21,0,0.0423,150,4.1,18.9,1008.6,-9999
2017,1,15,22,0,0,150,2.6,18.9,1008.3,-9999
2017,1,15,23,0,0.8554,270,10.8,11.7,1011.2,-9999
2017,1,16,0,0,0.0423,280,4.6,11.7,1009.7,-9999
2017,1,16,1,0,0.1031,260,5.1,11.1,1011.7,-9999
2017,1,16,2,0,0.0423,260,4.6,10.6,1012.2,-9999
2017,1,16,3,0,0,230,2.1,7.8,1012.6,-9999
2017,1,16,4,0,0,190,2.1,5.6,1013.1,-9999
2017,1,16,5,0,0,0,0.0,6.7,1013.0,-9999
2017,1,16,6,0,0,300,2.6,8.9,1012.9,-9999
2017,1,16,7,0,-9999,-9999,-9999.0,6.1,1013.8,-9999
2017,1,16,8,0,0.0423,180,4.1,5.6,1013.9,-9999
2017,1,16,9,0,0.0052,190,3.1,5.6,1014.0,-9999
2017,1,16,10,0,0,170,2.1,4.4,1013.9,-9999
2017,1,16,11,0,0.0423,210,4.1,2.8,1014.6,-9999
2017,1,16,12,0,0,220,1.5,1.7,1015.0,-9999
2017,1,16,13,0,0,280,1.5,1.7,1015.4,-9999
2017,1,16,14,0,0,-9999,1.5,1.7,1016.0,-9999
2017,1,16,15,0,0.0052,260,3.1,6.1,1016.2,-9999
2017,1,16,16,0,0.0423,260,4.1,10.0,1016.7,-9999
2017,1,16,17,0,0.0423,280,4.6,14.4,1016.8,-9999
2017,1,16,18,0,0.1909,290,6.2,17.2,1016.0,-9999
2017,1,16,19,0,0.1909,280,6.2,18.9,1015.1,-9999
2017,1,16,20,0,0.0052,270,3.6,20.0,1014.4,-9999
2017,1,16,21,0,0,260,2.6,20.6,1013.9,-9999
2017,1,16,22,0,-9999,-9999,-9999.0,21.1,1014.1,-9999
2017,1,16,23,0,0,320,2.1,21.1,1014.2,-9999
2017,1,17,0,0,0,60,1.5,17.2,1015.1,-9999
2017,1,17,1,0,0,70,2.6,13.9,1015.7,-9999
2017,1,17,2,0,0,140,1.5,11.7,1016.9,-9999
2017,1,17,3,0,0,30,1.5,10.6,1017.0,-9999
2017,1,17,4,0,0,0,0.0,10.0,1017.5,-9999
2017,1,17,5,0,0,130,2.6,8.9,1017.7,-9999
2017,1,17,6,0,0,0,0.0,10.0,1017.8,-9999
2017,1,17,7,0,0.0052,60,3.6,10.6,1017.6,-9999
2017,1,17,8,0,0.0423,50,4.1,10.0,1018.3,-9999
2017,1,17,9,0,0.1031,40,5.7,8.3,1018.8,-9999
2017,1,17,10,0,0.0423,40,4.6,7.2,1019.1,-9999
2017,1,17,11,0,0,40,2.6,6.7,1019.7,-9999
2017,1,17,12,0,0.0423,50,4.1,6.7,1019.6,-9999
2017,1,17,13,0,0.0052,60,3.6,6.7,1020.2,-9999
2017,1,17,14,0,0.1031,30,5.7,6.7,1020.5,-9999
2017,1,17,15,0,0.1909,20,6.2,6.7,1021.4,-9999
2017,1,17,16,0,0.3127,40,7.7,7.2,1022.1,-9999
2017,1,17,17,0,0.1909,40,6.2,7.2,1021.8,-9999
2017,1,17,18,0,0.1031,30,5.7,6.1,1020.9,-9999
2017,1,17,19,0,0.0423,10,4.1,6.1,1020.5,-9999
2017,1,17,20,0,0.0052,30,3.1,6.1,-9999.0,-9999
2017,1,17,21,0,0.1909,10,6.2,6.1,1019.2,-9999
